ID,Municipio,ID2,Departamento,lat,lon
8685,SANTO TOMÁS,8,Atlántico,10.75,-74.8333333
5697,EL SANTUARIO,5,Antioquia,6.1333333,-75.25
66687,SANTUARIO,66,Risaralda,5.0833333,-76
52720,SAPUYES,52,Nariño,1.0333333,-77.6
81736,SARAVENA,81,Arauca,6.9205556,-71.8533333
54720,SARDINATA,54,Norte de Santander,8.25,-72.75
25718,SASAIMA,25,Cundinamarca,5,-74.45
15720,SATIVANORTE,15,Boyacá,6.1666667,-72.6666667
15723,SATIVASUR,15,Boyacá,6.1333333,-72.6666667
5736,SEGOVIA,5,Antioquia,7.25,-74.75
25736,SESQUILÉ,25,Cundinamarca,5.0833333,-73.8333333
76736,SEVILLA,76,Valle del Cauca,4.2688889,-75.9361111
15740,SIACHOQUE,15,Boyacá,5.5833333,-73.1666667
25740,SIBATÉ,25,Cundinamarca,4.4913889,-74.2605556
86749,SIBUNDOY,86,Putumayo,1.1833333,-76.9166667
54743,SILOS,54,Norte de Santander,7.2,-72.75
25743,SILVANIA,25,Cundinamarca,4.5,-74.3333333
19743,SILVIA,19,Cauca,2.75,-76.3333333
68745,SIMACOTA,68,Santander,6.4472222,-73.3413889
25745,SIMIJACA,25,Cundinamarca,5.5833333,-73.8333333
13744,SIMITÍ,13,Bolívar,7.5833333,-74.1666667
70001,SINCELEJO,70,Sucre,9.3047222,-75.3977778
70742,SAN LUIS DE SINCÉ,70,Sucre,9.1666667,-75
27745,SIPÍ,27,Chocó,4.5833333,-76.5
47745,SITIONUEVO,47,Magdalena,10.9166667,-74.5833333
25754,SOACHA,25,Cundinamarca,4.5872222,-74.2213889
15753,SOATÁ,15,Boyacá,6.4166667,-72.6666667
15757,SOCHA,15,Boyacá,6,-72.6666667
68755,SOCORRO,68,Santander,6.5333333,-73.2
15755,SOCOTÁ,15,Boyacá,6.0833333,-72.5833333
15759,SOGAMOSO,15,Boyacá,5.7205556,-72.9297222
18765,SOLANO,18,Caquetá,0.7147222,-75.2486111
8758,SOLEDAD,8,Atlántico,10.9172222,-74.7666667
18785,SOLITA,18,Caquetá,0.9,-75.62
15761,SOMONDOCO,15,Boyacá,4.9877778,-73.4361111
5756,SONSÓN,5,Antioquia,5.75,-75
5761,SOPETRÁN,5,Antioquia,6.5,-75.75
13760,SOPLAVIENTO,13,Bolívar,10.3333333,-75.1
25758,SOPÓ,25,Cundinamarca,4.9166667,-73.95
15762,SORA,15,Boyacá,5.5666667,-73.4333333
15764,SORACÁ,15,Boyacá,5.5,-73.3166667
15763,SOTAQUIRÁ,15,Boyacá,5.8333333,-73.25
19760,SOTARA (PAISPAMBA),19,Cauca,2.2566667,-76.6186111
52418,SOTOMAYOR (LOS ANDES),52,Nariño,1.5155556,-77.4950
68770,SUAITA,68,Santander,6.1666667,-73.3
8770,SUAN,8,Atlántico,10.3333333,-74.9166667
41770,SUAZA,41,Huila,1.9166667,-75.8333333
25769,SUBACHOQUE,25,Cundinamarca,5,-74.1666667
19785,SUCRE,19,Cauca,2.0333333,-76.9166667
68773,SUCRE,68,Santander,6.0833333,-73.9166667
70771,SUCRE,70,Sucre,9,-75
25772,SUESCA,25,Cundinamarca,5.1666667,-73.8333333
25777,SUPATÁ,25,Cundinamarca,5.0833333,-74.25
17777,SUPÍA,17,Caldas,5.5,-75.6333333
68780,SURATÁ,68,Santander,7.5,-72.9666667
25779,SUSA,25,Cundinamarca,5.5,-73.8333333
15774,SUSACÓN,15,Boyacá,6.2666667,-72.6666667
15776,SUTAMARCHÁN,15,Boyacá,5.6666667,-73.5833333
25781,SUTATAUSA,25,Cundinamarca,5.2510,-73.8560
15778,SUTATENZA,15,Boyacá,5.0166667,-73.45
19780,SUÁREZ,19,Cauca,2.9588889,-76.6952778
73770,SUÁREZ,73,Tolima,4.0833333,-74.7833333
85315,SÁCAMA,85,Casanare,6.0833333,-72.0833333
15638,SÁCHICA,15,Boyacá,5.6666667,-73.5
25785,TABIO,25,Cundinamarca,5,-74.0833333
27787,TADÓ,27,Chocó,5.3333333,-76.4166667
13780,TALAIGUA NUEVO,13,Bolívar,9.3069444,-74.5686111
20787,TAMALAMEQUE,20,Cesar,8.8333333,-73.5833333
81794,TAME,81,Arauca,6.4641667,-71.7288889
52786,TAMINANGO,52,Nariño,1.5833333,-77.25
52788,TANGUA,52,Nariño,1.0833333,-77.3
97666,TARAIRA,97,Vaupés,0.4938889,-69.6669444
5790,TARAZÁ,5,Antioquia,7.5833333,-75.35
41791,TARQUI,41,Huila,2.1666667,-75.9166667
5792,TARSO,5,Antioquia,5.8333333,-75.8333333
15790,TASCO,15,Boyacá,5.9166667,-72.7
85410,TAURAMENA,85,Casanare,5.0186111,-72.7552778
25793,TAUSA,25,Cundinamarca,5.25,-73.9166667
41799,TELLO,41,Huila,3.0833333,-75.0833333
25797,TENA,25,Cundinamarca,4.7,-74.4166667
47798,TENERIFE,47,Magdalena,10,-74.6666667
25799,TENJO,25,Cundinamarca,4.9166667,-74.1666667
15798,TENZA,15,Boyacá,5.15,-73.45
54800,TEORAMA,54,Norte de Santander,8.75,-73.1666667
41801,TERUEL,41,Huila,2.9166667,-75.6666667
41797,TESALIA,41,Huila,2.6666667,-75.75
25805,TIBACUY,25,Cundinamarca,4.3833333,-74.5
15804,TIBANÁ,15,Boyacá,5.3333333,-73.3833333
15806,TIBASOSA,15,Boyacá,5.8333333,-72.9666667
25807,TIBIRITA,25,Cundinamarca,5.1333333,-73.5333333
54810,TIBÚ,54,Norte de Santander,8.6480556,-72.7394444
23807,TIERRALTA,23,Córdoba,8.1736111,-76.0591667
41807,TIMANÁ,41,Huila,2,-75.9166667
19809,TIMBIQUÍ,19,Cauca,2.75,-77.5833333
19807,TIMBÍO,19,Cauca,2.4166667,-76.75
15808,TINJACÁ,15,Boyacá,5.6333333,-73.65
15810,TIPACOQUE,15,Boyacá,6.4233333,-72.6952778
13810,TIQUISIO,13,Bolívar,8.5597222,-74.2669444
5809,TITIRIBÍ,5,Antioquia,6.0833333,-75.8
15814,TOCA,15,Boyacá,5.6666667,-73.1666667
25815,TOCAIMA,25,Cundinamarca,4.5,-74.6666667
25817,TOCANCIPÁ,25,Cundinamarca,5,-73.9166667
15816,TOGÜÍ,15,Boyacá,5.95,-73.4166667
5819,TOLEDO,5,Antioquia,7,-75.7
54820,TOLEDO,54,Norte de Santander,7.3,-72.25
70820,SANTIAGO DE TOLÚ,70,Sucre,9.5,-75.5333333
70823,TOLÚ VIEJO,70,Sucre,9.45,-75.439444
68820,TONA,68,Santander,7.25,-72.9
15820,TÓPAGA,15,Boyacá,5.8333333,-72.8333333
25823,TOPAIPÍ,25,Cundinamarca,5.4166667,-74.3333333
19821,TORIBIO,19,Cauca,3,-76.1666667
76823,TORO,76,Valle del Cauca,4.6116667,-76.0813889
15822,TOTA,15,Boyacá,5.5,-73
19824,TOTORÓ,19,Cauca,2.5833333,-76.3333333
85430,TRINIDAD,85,Casanare,5.4305556,-71.6311111
76828,TRUJILLO,76,Valle del Cauca,4.25,-76.3333333
8832,TUBARÁ,8,Atlántico,10.9166667,-74.95
23815,TUCHÍN,23,Córdoba,9.1833333,-75.55
76834,TULÚA,76,Valle del Cauca,4.0866667,-76.2
52835,TUMACO,52,Nariño,1.7986111,-78.8155556
15001,TUNJA,15,Boyacá,5.5352778,-73.3677778
15832,TUNUNGUÁ,15,Boyacá,5.7333333,-73.9333333
13836,TURBACO,13,Bolívar,10.35,-75.3333333
13838,TURBANÁ,13,Bolívar,10.25,-75.4166667
5837,TURBO,5,Antioquia,8,-76.5833333
15835,TURMEQUÉ,15,Boyacá,5.3333333,-73.5
15837,TUTA,15,Boyacá,5.75,-73.1666667
15839,TUTAZÁ,15,Boyacá,6.1666667,-72.8333333
85400,TÁMARA,85,Casanare,5.8297222,-72.1633333
5789,TÁMESIS,5,Antioquia,5.6666667,-75.6666667
52838,TÚQUERRES,52,Nariño,1.1666667,-77.5833333
25839,UBALÁ,25,Cundinamarca,4.8333333,-73.5
25841,UBAQUE,25,Cundinamarca,4.5833333,-74
25843,VILLA DE SAN DIEGO DE UBATE,25,Cundinamarca,5.35,-73.8333333
76845,ULLOA,76,Valle del Cauca,4.7166667,-75.75
25845,UNE,25,Cundinamarca,4.3333333,-74.0833333
27800,UNGUÍA,27,Chocó,8.0430556,-77.0961111
27810,UNIÓN PANAMERICANA,27,Chocó,5.2830,-76.6170
5842,URAMITA,5,Antioquia,6.8994444,-76.1741667
50370,URIBE,50,Meta,3.2540,-74.3580
44847,URIBIA,44,La Guajira,11.9166667,-72
5847,URRAO,5,Antioquia,6.3333333,-76.4166667
44855,URUMITA,44,La Guajira,10.5666667,-73.0166667
8849,USIACURÍ,8,Atlántico,10.75,-74.9666667
5854,VALDIVIA,5,Antioquia,7.3333333,-75.3333333
23855,VALENCIA,23,Córdoba,8.3,-76.1666667
68855,VALLE DE SAN JOSE,68,Santander,6.5,-73.0666667
73854,VALLE DE SAN JUAN,73,Tolima,4.25,-75.1666667
86865,VALLE DEL GUAMUEZ,86,Putumayo,0.4525,-76.9191667
20001,VALLEDUPAR,20,Cesar,10.4769444,-73.2505556
5856,VALPARAÍSO,5,Antioquia,5.6666667,-75.5833333
18860,VALPARAISO,18,Caquetá,1.1991667,-75.7097222
5858,VEGACHÍ,5,Antioquia,6.7730556,-74.8016667
73861,VENADILLO,73,Tolima,4.75,-74.9166667
5861,VENECIA,5,Antioquia,5.9166667,-75.75
25506,VENECIA (OSPINA PÉREZ),25,Cundinamarca,4.1333333,-74.5
15861,VENTAQUEMADA,15,Boyacá,5.4166667,-73.5
25862,VERGARA,25,Cundinamarca,5.1666667,-74.3333333
76863,VERSALLES,76,Valle del Cauca,4.6666667,-76.25
68867,VETAS,68,Santander,7.3333333,-72.8666667
25867,VIANÍ,25,Cundinamarca,4.9166667,-74.55
5873,VIGÍA DEL FUERTE,5,Antioquia,6.5919444,-76.8986111
76869,VIJES,76,Valle del Cauca,3.6986111,-76.4491667
54871,VILLA CARO,54,Norte de Santander,7.9169444,-72.9763889
19845,VILLA RICA,19,Cauca,2.5136111,-76.8477778
15407,VILLA DE LEYVA,15,Boyacá,5.6333333,-73.5333333
54874,VILLA DEL ROSARIO,54,Norte de Santander,7.8338889,-72.4741667
86885,VILLAGARZÓN,86,Putumayo,1.0380,-76.6270
25871,VILLAGÓMEZ,25,Cundinamarca,5.2761111,-74.1988889
73870,VILLAHERMOSA,73,Tolima,5,-75.1666667
17873,VILLAMARÍA,17,Caldas,5,-75.5
13873,VILLANUEVA,13,Bolívar,10.45,-75.25
44874,VILLANUEVA,44,La Guajira,10.5833333,-73
68872,VILLANUEVA,68,Santander,6.6741667,-73.1777778
85440,VILLANUEVA,85,Casanare,5.2833333,-71.9666667
25873,VILLAPINZÓN,25,Cundinamarca,5.2833333,-73.5833333
73873,VILLARRICA,73,Tolima,4,-74.5833333
50001,VILLAVICENCIO,50,Meta,4.1533333,-73.6350
41872,VILLAVIEJA,41,Huila,3.3333333,-75.1666667
25875,VILLETA,25,Cundinamarca,5.0833333,-74.5
25878,VIOTÁ,25,Cundinamarca,4.5,-74.5
15879,VIRACACHÁ,15,Boyacá,5.5,-73.25
50711,VISTA HERMOSA,50,Meta,3.0863889,-73.7513889
17877,VITERBO,17,Caldas,5.0833333,-75.8666667
68861,VÉLEZ,68,Santander,6.0833333,-73.5833333
25885,YACOPÍ,25,Cundinamarca,5.6666667,-74.4166667
52885,YACUANQUER,52,Nariño,1.0833333,-77.4166667
41885,YAGUARÁ,41,Huila,2.6666667,-75.5833333
5885,YALÍ,5,Antioquia,6.8333333,-74.75
5887,YARUMAL,5,Antioquia,7,-75.5
5890,YOLOMBÓ,5,Antioquia,6.6666667,-75
5893,YONDÓ,5,Antioquia,7.0077778,-73.9141667
85001,YOPAL,85,Casanare,5.3394444,-72.3941667
76890,YOTOCO,76,Valle del Cauca,3.9166667,-76.3333333
76892,YUMBO,76,Valle del Cauca,3.5850,-76.4958333
13894,ZAMBRANO,13,Bolívar,9.75,-74.8333333
68895,ZAPATOCA,68,Santander,6.8333333,-73.25
47960,ZAPAYÁN (PUNTA DE PIEDRAS),47,Magdalena,1.0171,-74.7190
5895,ZARAGOZA,5,Antioquia,7.75,-74.75
76895,ZARZAL,76,Valle del Cauca,4.3983333,-76.0772222
15897,ZETAQUIRA,15,Boyacá,5.35,-73.1666667
25888,ZIPACÓN,25,Cundinamarca,4.8333333,-74.4166667
25899,ZIPAQUIRÁ,25,Cundinamarca,5.0283333,-74.0058333
47980,ZONA BANANERA CORREGIMIENTO DE SEVILLA,47,Magdalena,,
54003,ABREGO,54,Norte de Santander,8,-73.2
41357,ÍQUIRA,41,Huila,2.75,-75.75
15842,CÓMBITA,15,Boyacá,5.2333333,-73.45
25851,ÚTICA,25,Cundinamarca,5.25,-74.5
15842,UMBITA,15,Boyacá,5.13,"-73,27"
91405,LA CHORRERA,91,Amazonas,,
91798,TARAPACÁ,91,Amazonas,,
91263,EL ENCANTO,91,Amazonas,,
91460,MIRITI - PARANÁ,91,Amazonas,,
91669,PUERTO SANTANDER,91,Amazonas,,
91530,PUERTO ALEGRÍA,91,Amazonas,,
91536,PUERTO ARICA,91,Amazonas,,
91407,LA PEDRERA,91,Amazonas,,
